Nazwa pytania,Numer pytania,Pytanie,Odpowiedź A,Odpowiedź B,Odpowiedź C,Poprawna odp,Media,Zakres struktury,Liczba punktów,Kategorie,Nazwa bloku,Źródło pytania,O co chcemy zapytać,Jaki ma związek z bezpieczeństwem,Status,Podmiot
W2(95),8374,Czy na tym skrzyżowaniu zatrzymanie pojazdu powinno nastąpić przed znakiem „STOP”?,,,,N,Slajd293_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 21 ust. 1 i 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(99),8378,Czy w tej sytuacji zamierzając kontynuować jazdę prosto przez skrzyżowanie masz obowiązek zatrzymać się przed znakiem „STOP”?,,,,N,156_1024x576.jpg,PODSTAWOWY,3,B,W2,"art. 5 ust. 3 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(101),8380,Czy w widocznej sytuacji dopuszczalne jest zawracanie?,,,,N,Slajd372_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 22 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(103),8382,Czy w widocznej sytuacji masz prawo kontynuować jazdę bez zatrzymania się?,,,,N,Slajd280_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 3 ust. 1 i art. 28 ust. 1 oraz art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 21 ust. 4 w zw. z ust. 1 i 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(104),8383,"Czy w widocznej sytuacji masz prawo przejechać przez przejazd bez zatrzymania się, jeżeli nie nadjeżdża pojazd szynowy?",,,,N,Slajd290_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 3 ust. 1 i art. 28 ust. 1 i 2 oraz art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 21 ust. 1 pkt 1 w zw. z ust. 4 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(107),8386,"Czy w widocznej sytuacji masz prawo wjechać na przejazd kolejowy bez zatrzymania się, jeżeli nie zbliża się pojazd szynowy?",,,,N,Slajd296_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 3 ust. 1 i art. 28 ust. 1 oraz art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 21 ust. 4 w zw. z ust. 1 i 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(108),8387,Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?,,,,N,Slajd396_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 22 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(109),8388,Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?,,,,N,Slajd407_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 22 ust. 5 i § 72 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(110),8389,Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?,,,,N,Slajd543_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 22 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(112),8391,Czy w widocznej sytuacji masz prawo zawrócić na skrzyżowaniu?,,,,N,Slajd53_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 22 ust. 1 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(113),8392,"Czy w widocznej sytuacji, w czasie nadawania tego sygnału świetlnego masz prawo skręcić w lewo na skrzyżowaniu?",,,,N,Slajd53_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 22 ust. 1 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(114),8393,Czy widoczny znak zakazu zabrania skręcania w lewo na skrzyżowaniu?,,,,N,Slajd372_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 22 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(121),8400,Czy w tej sytuacji masz obowiązek każdorazowo zatrzymać swój pojazd przed wjazdem na skrzyżowanie?,,,,T,PICT_147_1024x576.mp4,PODSTAWOWY,3,B,W2,"art. 5 ust. 1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 21 ust. 1 pkt.1  rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(122),8401,Czy w tej sytuacji powinieneś kontynuować jazdę prosto przez skrzyżowanie?,,,,T,PICT_159_1024x576.mp4,PODSTAWOWY,3,B,W2,"art. 5 ust. 1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 35 ust. 1, pkt 5 ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(123),8402,"Czy w tej sytuacji przed wykonaniem manewru skrętu w prawo, masz obowiązek zatrzymać się przed jezdnią poprzeczną?",,,,T,ZZ-10-14_0003_Censored_1024x576.mp4,PODSTAWOWY,3,B,W2,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 21 ust. 1 i 2, w zw. z  § 89 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(124),8403,Czy w tej sytuacji zabrania się wjazdu na jezdnię za tym znakiem pionowym?,,,,T,PICT_144_1024x576.mp4,PODSTAWOWY,3,B,W2,"art. 5 ust. 1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 17 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(127),8406,Czy w tej sytuacji znak pionowy „zakaz zatrzymywania się” dotyczy również pobocza gruntowego?,,,,T,ZZ-10-14_0005_Censored_1024x576.mp4,PODSTAWOWY,3,B,W2,"§ 28 ust. 1 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) w zw. z art. 7 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(129),8408,Czy w widocznej sytuacji masz obowiązek zatrzymać pojazd przed wjechaniem na przejazd kolejowy?,,,,T,Film_586.mp4,PODSTAWOWY,3,B,W2,"Art. 3 ust. 1 i art. 28 ust. 1 oraz art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 21 ust. 1 i 2 w zw. z ust. 4 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W2(135),8414,Czy w widocznej sytuacji możesz wjechać na zwężony odcinek jezdni?,,,,T,Slajd57_cen_1024x576.jpg,PODSTAWOWY,3,B,W2,"Art. 3 ust. 1, art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) i § 25 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki zakazu, nakazu",brak treści,Gotowe ostatecznie,Liwona
W20(39),8416,"Czy masz prawo prowadzić pojazd gdy obecność alkoholu w wydychanym powietrzu w Twoim organizmie przekracza 0,1 mg w dm³?",,,,N,91_1024x576.jpg,PODSTAWOWY,2,B,W20,"Art. 45 ust. 1 pkt 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.) w zw. z Art. 46 ust. 2 pkt 2 ustawy z dnia 26 pazdźernika 1982 r. - Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 20 września 2012 r. w sprawie ogłoszenia jednolitego tekstu ustawy o wychowaniu w trzeźwości i przeciwdziałaniu alkoholizmowi (tekst jednolity:  Dz.U. 2012 nr 0 poz. 1356)","Spostrzeganie, ocena sytuacji i podejmowanie decyzji, szczególnie w zakresie czasu reakcji oraz zmian w zachowaniu za kierownicą, spowodowanych wpływem alkoholu, leków i produktów leczniczych, stanem świadomości i zmęczeniem",brak treści,Gotowe ostatecznie,Liwona
W20(40),8417,"Czy masz prawo prowadzić pojazd gdy stężenie alkoholu we krwi w Twoim organizmie przekracza 0,2‰?",,,,N,91_1024x576.jpg,PODSTAWOWY,2,B,W20,"Art. 45 ust. 1 pkt 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.) w zw. z Art. 46 ust. 2 pkt 1 ustawy z dnia 26 pazdźernika 1982 r. - Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 20 września 2012 r. w sprawie ogłoszenia jednolitego tekstu ustawy o wychowaniu w trzeźwości i przeciwdziałaniu alkoholizmowi (tekst jednolity:  Dz.U. 2012 nr 0 poz. 1356)","Spostrzeganie, ocena sytuacji i podejmowanie decyzji, szczególnie w zakresie czasu reakcji oraz zmian w zachowaniu za kierownicą, spowodowanych wpływem alkoholu, leków i produktów leczniczych, stanem świadomości i zmęczeniem",brak treści,Gotowe ostatecznie,Liwona
W20(41),8418,Czy po każdym leku dostępnym bez recepty masz prawo prowadzić pojazd?,,,,N,IMG_4570_1024x576.jpg,PODSTAWOWY,2,B,W20,"Art. 45 ust. 1 pkt 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)","Spostrzeganie, ocena sytuacji i podejmowanie decyzji, szczególnie w zakresie czasu reakcji oraz zmian w zachowaniu za kierownicą, spowodowanych wpływem alkoholu, leków i produktów leczniczych, stanem świadomości i zmęczeniem",brak treści,Gotowe ostatecznie,Liwona
W20(42),8419,Czy prowadząc pojazd w stanie po użyciu alkoholu podlegasz odpowiedzialności za wykroczenie?,,,,T,91_1024x576.jpg,PODSTAWOWY,2,B,W20,"Art. 87 § 1 ustawy z dnia 20 maja 1971 r. - Kodeks wykroczeń (Dz.U. 1971 nr 12 poz. 114, z późn zm.) w zw. z Art. 45 ust. 1 pkt 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)","Spostrzeganie, ocena sytuacji i podejmowanie decyzji, szczególnie w zakresie czasu reakcji oraz zmian w zachowaniu za kierownicą, spowodowanych wpływem alkoholu, leków i produktów leczniczych, stanem świadomości i zmęczeniem",brak treści,Gotowe ostatecznie,Liwona
W3(87),8424,"Czy po wjeździe na drogę oznaczoną tymi znakami pionowymi, masz prawo kontynuować jazdę z prędkością 30 km/h?",,,,N,PICT_143_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"art. 5 ust. 1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 58 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) w zw. z art. 20 ust. 2 ustawy Prawo o ruchu drogowym.","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
W3(89),8426,Czy w miejscu oznaczonym tym znakiem informacyjnym dozwolone jest cofanie pojazdem?,,,,N,ZI-10-14_0001_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"Art. 23 ust. 2 i art. 3 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) w zw. z § 56 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
W3(90),8427,Czy w przedstawionej sytuacji opuszczasz autostradę?,,,,N,PICT_191_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 48 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) w zw. z art. 7 ust. 1  ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
W3(91),8428,Czy w przedstawionej sytuacji wjeżdżasz na autostradę?,,,,N,PICT_18_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 48. ust 1. rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
W3(94),8431,"Czy w tej sytuacji, kierując samochodem osobowym, masz prawo kontynuować jazdę prawym pasem ruchu?",,,,N,PICT_138_1024x576.mp4,PODSTAWOWY,1,B,W3,"art. 5 ust. 1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 49 ust. 1 pkt 2 i  §  91 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
W3(97),8434,Czy jadąc tą jezdnią możesz najeżdżać na widoczny z lewej strony pasa ruchu znak poziomy?,,,,N,PICT_119_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"art. 5 ust. 1 ustawy ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 86 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(98),8435,Czy jadąc tym pasem ruchu masz prawo kontynuować jazdę na wprost?,,,,N,PICT_23_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 87. ust. 1. pkt 2 i ust.2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(102),8439,Czy mając zamiar zawrócić na tym skrzyżowaniu jesteś na właściwym pasie ruchu?,,,,N,ZP-10-14-0004_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 87 ust. 1 pkt 2 i ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(103),8440,Czy manewr zawracania na tym skrzyżowaniu możesz wykonać ze skrajnego prawego pasa ruchu?,,,,N,ZP-10-14-0004_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"Art. 22 ust. 2 pkt 2 i art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 87 ust. 1 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(104),8441,Czy przed tą linią (złożoną z trójkątów) należy bezwzględnie się zatrzymać?,,,,N,PICT_24_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 89. ust. 2. rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(105),8442,Czy ten znak poziomy rozdziela pasy ruchu przeznaczone dla ruchu o przeciwnym kierunku jazdy?,,,,N,PICT_114_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 5 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) w zb. z art.. 7 ust. 1 ustawy ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(106),8443,Czy w przedstawionej sytuacji dojechałeś do przejścia dla pieszych?,,,,N,PICT_21_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 93. rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(110),8447,Czy w tej sytuacji podczas wyprzedzania masz prawo przejechać przez linię na środku jezdni?,,,,N,PICT_22_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"§ 86. ust. 5. rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(111),8448,Czy w tej sytuacji widząc ten znak poziomy w postaci trójkątów masz obowiązek każdorazowego zatrzymania się przed wjazdem na drogę z pierwszeństwem?,,,,N,PICT_125_1024x576.mp4,PODSTAWOWY,1,B,W3,"art. 5 ust. 1 w zb. z art. 7 ust.1 ustawy z dnia 20 czewca 1997 roku Prawo o ruchu drogowym (t.j.: Dz.U. 2012 r., poz. 1137 z późn. zm.) w zw. z § 89 ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(118),8455,Czy z tego pasa ruchu masz prawo jechać prosto przez skrzyżowanie?,,,,N,ZP-10-14-0001_Censored_1024x576.mp4,PODSTAWOWY,1,B,W3,"Art. 5 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448) oraz § 72 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.)",Znaki drogowe poziome,brak treści,Gotowe ostatecznie,Liwona
W3(127),8464,Czy w tej sytuacji pojazd nadjeżdżający z przeciwka ma pierwszeństwo na zwężonym odcinku jezdni?,,,,N,Slajd297_cen_1024x576.jpg,PODSTAWOWY,1,B,W3,"§ 46 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) w zw. z art. 7 ust. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 i 1448)","Znaki informacyjne, kierunku i miejscowości, uzupełniające",brak treści,Gotowe ostatecznie,Liwona
